Unnamed: 0,time,Rank,Product Names,Authors/Company,Price_std_or_min
14,9/21/2020,15,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
17,9/21/2020,18,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
19,9/21/2020,20,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,229.0
22,9/21/2020,23,Lego DC Super Villains - PlayStation 4,Playstation,79.0
25,9/21/2020,26,Câmera HD - PlayStation 5,PlayStation,449.0
26,9/21/2020,27,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
28,9/21/2020,29,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
33,9/21/2020,34,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
39,9/21/2020,40,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
43,9/21/2020,44,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
44,9/21/2020,45,Sack Boy: Uma grande aventura,PlayStation,279.0
47,9/21/2020,48,Just Dance 2020 - Edição Padrão - PlayStation 4,Playstation,95.0
0,9/22/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/22/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.43
2,9/22/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
3,9/22/2020,4,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
5,9/22/2020,6,Demon's Souls,PlayStation,349.0
6,9/22/2020,7,Marvel's Spider Man: Miles Morales,PlayStation,249.0
9,9/22/2020,10,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
15,9/22/2020,16,God Of War Hits - PlayStation 4,Playstation,67.89
16,9/22/2020,17,Lego DC Super Villains - PlayStation 4,Playstation,79.0
17,9/22/2020,18,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
18,9/22/2020,19,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
20,9/22/2020,21,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,349.9
27,9/22/2020,28,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
28,9/22/2020,29,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
31,9/22/2020,32,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
39,9/22/2020,40,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.07
41,9/22/2020,42,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
45,9/22/2020,46,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
48,9/22/2020,49,Câmera HD - PlayStation 5,PlayStation,449.0
49,9/22/2020,50,Minecraft Starter Collection - PlayStation 4,Playstation,129.9
0,9/22/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/22/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.43
2,9/22/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
3,9/22/2020,4,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
5,9/22/2020,6,Demon's Souls,PlayStation,349.0
6,9/22/2020,7,Marvel's Spider Man: Miles Morales,PlayStation,249.0
9,9/22/2020,10,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
15,9/22/2020,16,God Of War Hits - PlayStation 4,Playstation,67.89
16,9/22/2020,17,Lego DC Super Villains - PlayStation 4,Playstation,79.0
17,9/22/2020,18,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
18,9/22/2020,19,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
20,9/22/2020,21,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
27,9/22/2020,28,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
28,9/22/2020,29,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
31,9/22/2020,32,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
39,9/22/2020,40,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.07
41,9/22/2020,42,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
45,9/22/2020,46,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
48,9/22/2020,49,Câmera HD - PlayStation 5,PlayStation,449.0
49,9/22/2020,50,Minecraft Starter Collection - PlayStation 4,Playstation,129.9
0,9/22/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/22/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.43
2,9/22/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
3,9/22/2020,4,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
5,9/22/2020,6,Demon's Souls,PlayStation,349.0
6,9/22/2020,7,Marvel's Spider Man: Miles Morales,PlayStation,249.0
9,9/22/2020,10,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
15,9/22/2020,16,God Of War Hits - PlayStation 4,Playstation,67.89
16,9/22/2020,17,Lego DC Super Villains - PlayStation 4,Playstation,79.0
17,9/22/2020,18,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
18,9/22/2020,19,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
20,9/22/2020,21,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
27,9/22/2020,28,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
28,9/22/2020,29,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
31,9/22/2020,32,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
39,9/22/2020,40,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.07
41,9/22/2020,42,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
45,9/22/2020,46,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
48,9/22/2020,49,Câmera HD - PlayStation 5,PlayStation,449.0
49,9/22/2020,50,Minecraft Starter Collection - PlayStation 4,Playstation,129.9
0,9/22/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/22/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.43
2,9/22/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
3,9/22/2020,4,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
5,9/22/2020,6,Demon's Souls,PlayStation,349.0
6,9/22/2020,7,Marvel's Spider Man: Miles Morales,PlayStation,249.0
9,9/22/2020,10,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
15,9/22/2020,16,God Of War Hits - PlayStation 4,Playstation,67.89
16,9/22/2020,17,Lego DC Super Villains - PlayStation 4,Playstation,79.0
17,9/22/2020,18,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
18,9/22/2020,19,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
20,9/22/2020,21,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
27,9/22/2020,28,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
28,9/22/2020,29,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
31,9/22/2020,32,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
39,9/22/2020,40,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.07
41,9/22/2020,42,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
45,9/22/2020,46,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
48,9/22/2020,49,Câmera HD - PlayStation 5,PlayStation,449.0
49,9/22/2020,50,Minecraft Starter Collection - PlayStation 4,Playstation,129.9
0,9/22/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/22/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.99
2,9/22/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
3,9/22/2020,4,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
5,9/22/2020,6,Demon's Souls,PlayStation,349.0
6,9/22/2020,7,Marvel's Spider Man: Miles Morales,PlayStation,249.0
8,9/22/2020,9,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
13,9/22/2020,14,God Of War Hits - PlayStation 4,Playstation,67.89
15,9/22/2020,16,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
19,9/22/2020,20,Lego DC Super Villains - PlayStation 4,Playstation,79.0
20,9/22/2020,21,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
22,9/22/2020,23,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
26,9/22/2020,27,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
30,9/22/2020,31,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
36,9/22/2020,37,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
40,9/22/2020,41,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
41,9/22/2020,42,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.07
46,9/22/2020,47,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
0,9/22/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/22/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.99
2,9/22/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
3,9/22/2020,4,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
5,9/22/2020,6,Demon's Souls,PlayStation,349.0
6,9/22/2020,7,Marvel's Spider Man: Miles Morales,PlayStation,249.0
8,9/22/2020,9,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
13,9/22/2020,14,God Of War Hits - PlayStation 4,Playstation,67.89
15,9/22/2020,16,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
19,9/22/2020,20,Lego DC Super Villains - PlayStation 4,Playstation,79.0
20,9/22/2020,21,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
22,9/22/2020,23,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
26,9/22/2020,27,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,349.9
30,9/22/2020,31,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
36,9/22/2020,37,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
40,9/22/2020,41,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
41,9/22/2020,42,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.07
46,9/22/2020,47,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
0,9/22/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/22/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.99
2,9/22/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
3,9/22/2020,4,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
5,9/22/2020,6,Demon's Souls,PlayStation,349.0
6,9/22/2020,7,Marvel's Spider Man: Miles Morales,PlayStation,249.0
8,9/22/2020,9,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
13,9/22/2020,14,God Of War Hits - PlayStation 4,Playstation,67.89
15,9/22/2020,16,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
19,9/22/2020,20,Lego DC Super Villains - PlayStation 4,Playstation,79.0
20,9/22/2020,21,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
22,9/22/2020,23,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
26,9/22/2020,27,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,349.9
30,9/22/2020,31,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
36,9/22/2020,37,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
40,9/22/2020,41,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
41,9/22/2020,42,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.07
46,9/22/2020,47,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
0,9/22/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/22/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.99
3,9/22/2020,4,Controle DualSense - PlayStation 5,PlayStation,499.0
4,9/22/2020,5,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
6,9/22/2020,7,Demon's Souls,PlayStation,349.0
7,9/22/2020,8,Marvel's Spider Man: Miles Morales,PlayStation,249.0
8,9/22/2020,9,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
11,9/22/2020,12,God Of War Hits - PlayStation 4,Playstation,67.89
16,9/22/2020,17,Lego DC Super Villains - PlayStation 4,Playstation,79.0
18,9/22/2020,19,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
23,9/22/2020,24,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
25,9/22/2020,26,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
29,9/22/2020,30,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
33,9/22/2020,34,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,349.9
35,9/22/2020,36,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
43,9/22/2020,44,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
44,9/22/2020,45,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
46,9/22/2020,47,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,62.99
47,9/22/2020,48,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.08
48,9/22/2020,49,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
49,9/22/2020,50,Minecraft Starter Collection - PlayStation 4,Playstation,129.9
0,9/22/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/22/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.99
3,9/22/2020,4,Controle DualSense - PlayStation 5,PlayStation,499.0
4,9/22/2020,5,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
6,9/22/2020,7,Demon's Souls,PlayStation,349.0
7,9/22/2020,8,Marvel's Spider Man: Miles Morales,PlayStation,249.0
8,9/22/2020,9,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
11,9/22/2020,12,God Of War Hits - PlayStation 4,Playstation,67.89
16,9/22/2020,17,Lego DC Super Villains - PlayStation 4,Playstation,79.0
18,9/22/2020,19,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
23,9/22/2020,24,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
25,9/22/2020,26,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
29,9/22/2020,30,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
33,9/22/2020,34,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,349.9
35,9/22/2020,36,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
43,9/22/2020,44,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
44,9/22/2020,45,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
46,9/22/2020,47,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,62.99
47,9/22/2020,48,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.08
48,9/22/2020,49,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
49,9/22/2020,50,Minecraft Starter Collection - PlayStation 4,Playstation,129.9
0,9/22/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/22/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.99
3,9/22/2020,4,Controle DualSense - PlayStation 5,PlayStation,499.0
4,9/22/2020,5,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
6,9/22/2020,7,Demon's Souls,PlayStation,349.0
7,9/22/2020,8,Marvel's Spider Man: Miles Morales,PlayStation,249.0
8,9/22/2020,9,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
11,9/22/2020,12,God Of War Hits - PlayStation 4,Playstation,67.89
16,9/22/2020,17,Lego DC Super Villains - PlayStation 4,Playstation,79.0
18,9/22/2020,19,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
23,9/22/2020,24,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
25,9/22/2020,26,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
29,9/22/2020,30,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
33,9/22/2020,34,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,349.9
35,9/22/2020,36,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
43,9/22/2020,44,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
44,9/22/2020,45,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
46,9/22/2020,47,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,62.99
47,9/22/2020,48,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.08
48,9/22/2020,49,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
49,9/22/2020,50,Minecraft Starter Collection - PlayStation 4,Playstation,129.9
0,9/22/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/22/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.99
2,9/22/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
4,9/22/2020,5,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
6,9/22/2020,7,Marvel's Spider Man: Miles Morales,PlayStation,249.0
7,9/22/2020,8,Demon's Souls,PlayStation,349.0
8,9/22/2020,9,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
12,9/22/2020,13,God Of War Hits - PlayStation 4,Playstation,67.89
17,9/22/2020,18,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
18,9/22/2020,19,Lego DC Super Villains - PlayStation 4,Playstation,79.0
33,9/22/2020,34,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
34,9/22/2020,35,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,349.9
36,9/22/2020,37,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
39,9/22/2020,40,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
40,9/22/2020,41,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
41,9/22/2020,42,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
42,9/22/2020,43,Minecraft Starter Collection - PlayStation 4,Playstation,129.9
45,9/22/2020,46,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
48,9/22/2020,49,Just Dance 2020 - Edição Padrão - PlayStation 4,Playstation,95.0
49,9/22/2020,50,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.08
0,9/22/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/22/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.99
2,9/22/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
4,9/22/2020,5,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
6,9/22/2020,7,Marvel's Spider Man: Miles Morales,PlayStation,249.0
7,9/22/2020,8,Demon's Souls,PlayStation,349.0
8,9/22/2020,9,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
12,9/22/2020,13,God Of War Hits - PlayStation 4,Playstation,67.89
17,9/22/2020,18,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
18,9/22/2020,19,Lego DC Super Villains - PlayStation 4,Playstation,79.0
33,9/22/2020,34,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
34,9/22/2020,35,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,349.9
36,9/22/2020,37,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
39,9/22/2020,40,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
40,9/22/2020,41,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
41,9/22/2020,42,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
42,9/22/2020,43,Minecraft Starter Collection - PlayStation 4,Playstation,129.9
45,9/22/2020,46,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.0
48,9/22/2020,49,Just Dance 2020 - Edição Padrão - PlayStation 4,Playstation,95.0
49,9/22/2020,50,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.08
0,9/23/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/23/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,249.99
2,9/23/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
3,9/23/2020,4,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
4,9/23/2020,5,Demon's Souls,PlayStation,349.0
6,9/23/2020,7,Marvel's Spider Man: Miles Morales,PlayStation,249.0
7,9/23/2020,8,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
12,9/23/2020,13,God Of War Hits - PlayStation 4,Playstation,67.89
15,9/23/2020,16,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
18,9/23/2020,19,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
21,9/23/2020,22,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
26,9/23/2020,27,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
27,9/23/2020,28,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
28,9/23/2020,29,Lego DC Super Villains - PlayStation 4,Playstation,79.0
37,9/23/2020,38,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
38,9/23/2020,39,Death Stranding - Edição Padrão - PlayStation 4,Playstation,73.72
44,9/23/2020,45,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
46,9/23/2020,47,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,499.89
48,9/23/2020,49,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.07
0,9/23/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/23/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,249.99
2,9/23/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
3,9/23/2020,4,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
4,9/23/2020,5,Demon's Souls,PlayStation,349.0
6,9/23/2020,7,Marvel's Spider Man: Miles Morales,PlayStation,249.0
7,9/23/2020,8,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
12,9/23/2020,13,God Of War Hits - PlayStation 4,Playstation,67.89
15,9/23/2020,16,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
18,9/23/2020,19,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
21,9/23/2020,22,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
26,9/23/2020,27,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
27,9/23/2020,28,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
28,9/23/2020,29,Lego DC Super Villains - PlayStation 4,Playstation,79.0
37,9/23/2020,38,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
38,9/23/2020,39,Death Stranding - Edição Padrão - PlayStation 4,Playstation,73.72
44,9/23/2020,45,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
46,9/23/2020,47,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,499.89
48,9/23/2020,49,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.07
0,9/23/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/23/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,249.99
2,9/23/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
3,9/23/2020,4,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
4,9/23/2020,5,Demon's Souls,PlayStation,349.0
6,9/23/2020,7,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
7,9/23/2020,8,Marvel's Spider Man: Miles Morales,PlayStation,249.0
13,9/23/2020,14,God Of War Hits - PlayStation 4,Playstation,67.89
15,9/23/2020,16,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
16,9/23/2020,17,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
20,9/23/2020,21,Lego DC Super Villains - PlayStation 4,Playstation,79.0
21,9/23/2020,22,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
25,9/23/2020,26,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
33,9/23/2020,34,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
34,9/23/2020,35,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
41,9/23/2020,42,Câmera HD - PlayStation 5,PlayStation,449.0
43,9/23/2020,44,Death Stranding - Edição Padrão - PlayStation 4,Playstation,73.72
44,9/23/2020,45,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,434.07
47,9/23/2020,48,Shadow of The Colossus - PlayStation 4,Playstation,74.9
49,9/23/2020,50,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
0,9/23/2020,1,Console PlayStation®5,PlayStation,4999.0
1,9/23/2020,2,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,249.99
2,9/23/2020,3,Controle DualSense - PlayStation 5,PlayStation,499.0
3,9/23/2020,4,Headset sem fio PULSE 3D - PlayStation 5,PlayStation,599.0
4,9/23/2020,5,Demon's Souls,PlayStation,349.0
6,9/23/2020,7,Marvel's Spider Man: Miles Morales - Edição Ultimate,PlayStation,349.0
7,9/23/2020,8,Marvel's Spider Man: Miles Morales,PlayStation,249.0
13,9/23/2020,14,God Of War Hits - PlayStation 4,Playstation,67.89
15,9/23/2020,16,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,69.9
16,9/23/2020,17,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,209.9
20,9/23/2020,21,Lego DC Super Villains - PlayStation 4,Playstation,79.0
21,9/23/2020,22,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
25,9/23/2020,26,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,277.67
33,9/23/2020,34,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,139.9
34,9/23/2020,35,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,479.0
