Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url
24361,Below,below,Action-Adventure,,XOne,Capybara Games,Capybara Games,,,,,,,,,,2018,09th Aug 18,http://www.vgchartz.com/game/73083/below/?region=All,1,,/games/boxart/full_4401594AmericaFrontccc.jpg
24416,Beyond Eyes,beyond-eyes,Adventure,,XOne,Team17 Software,Tiger & Squid,,,,,,,,,,2015,,http://www.vgchartz.com/game/85240/beyond-eyes/?region=All,1,,/games/boxart/full_7493623AmericaFrontccc.jpg
24540,Biomutant,biomutant,Action,,XOne,THQ Nordic,Experiment 101,,,,,,,,,,2019,,http://www.vgchartz.com/game/198833/biomutant/?region=All,1,,/games/boxart/full_8417296AmericaFrontccc.jpg
24720,Bladestorm: The Hundred Years' War,bladestorm-the-hundred-years-war,Action,,XOne,BioWare,Omega Force,,,,,,,,,,2015,,http://www.vgchartz.com/game/85374/bladestorm-the-hundred-years-war/?region=All,1,,/games/boxart/default.jpg
24886,Blue Estate,blue-estate,Misc,,XOne,Focus Home Interactive,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/81072/blue-estate/?region=All,1,,/games/boxart/default.jpg
25369,Brothers in Arms: Furious 4,brothers-in-arms-furious-4,Shooter,,XOne,Ubisoft,Gearbox Software,,,,,,,,,,2019,,http://www.vgchartz.com/game/84906/brothers-in-arms-furious-4/?region=All,1,,/games/boxart/full_8562363AmericaFrontccc.jpg
25588,Buzz Buzz Bang,buzz-buzz-bang,Action,,XOne,Unknown,keith curtis,,,,,,,,,,1993,,http://www.vgchartz.com/game/83012/buzz-buzz-bang/?region=All,1,,/games/boxart/default.jpg
25916,Carmageddon: Reincarnation,carmageddon-reincarnation,Misc,,XOne,Stainless Games,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/77055/carmageddon-reincarnation/?region=All,1,,/games/boxart/default.jpg
26210,Chaos;Child,chaoschild,Visual Novel,,XOne,5pb,5pb. Inc.,,,,,,,,,,2014,24th Mar 19,http://www.vgchartz.com/game/82672/chaoschild/?region=All,1,,/games/boxart/full_4813689JapanFrontccc.jpg
26222,Chariot,chariot,Adventure,E,XOne,Frima Studio,Frima Studio,,,,,,,,,,2015,05th Jan 18,http://www.vgchartz.com/game/81753/chariot/?region=All,1,,/games/boxart/full_3019635AmericaFrontccc.jpeg
26344,Child of Light,child-of-light,Role-Playing,E10,XOne,Ubisoft,Ubisoft Montreal,,,,,,,,,,2014,30th Dec 18,http://www.vgchartz.com/game/75700/child-of-light/?region=All,1,,/games/boxart/full_5866252AmericaFrontccc.png
26716,Cobalt,cobalt,Action,,XOne,Mojang,Oxeye Game Studio,,,,,,,,,,2016,,http://www.vgchartz.com/game/86146/cobalt/?region=All,1,,/games/boxart/full_8831812AmericaFrontccc.jpeg
27092,Costume Quest 2,costume-quest-2,Role-Playing,,XOne,Double Fine Productions,Double Fine Productions,,,,,,,,,,2014,,http://www.vgchartz.com/game/84751/costume-quest-2/?region=All,1,,/games/boxart/default.jpg
27139,Crackdown 3,crackdown-3,Action,M,XOne,Microsoft Studios,Sumo Digital,,,,,,,,,,2019,12th Aug 18,http://www.vgchartz.com/game/82914/crackdown-3/?region=All,1,5,/games/boxart/full_2301294AmericaFrontccc.jpg
27290,Crimson Dragon,crimson-dragon,Shooter,T,XOne,Microsoft Studios,Grounding Inc.,,,,,,,,,,2013,10th Aug 18,http://www.vgchartz.com/game/73078/crimson-dragon/?region=All,1,,/games/boxart/full_5900668AmericaFrontccc.jpeg
27338,Cross Reverie,cross-reverie,Role-Playing,,XOne,Sinxsoft,Sinxsoft,,,,,,,,,,2017,,http://www.vgchartz.com/game/85796/cross-reverie/?region=All,1,,/games/boxart/full_261712AmericaFrontccc.jpg
27465,Cult County,cult-county,Misc,,XOne,Renegade Kid,Unknown,,,,,,,,,,2016,,http://www.vgchartz.com/game/80848/cult-county/?region=All,1,,/games/boxart/default.jpg
27477,Cuphead,cuphead,Action,E10,XOne,Studio MDHR,Studio MDHR,,,,,,,,,,2017,27th Sep 18,http://www.vgchartz.com/game/82953/cuphead/?region=All,1,,/games/boxart/full_4598565AmericaFrontccc.jpg
27597,D4: Dark Dreams Don't Die,d4-dark-dreams-dont-die,Adventure,M,XOne,Microsoft Studios,Access Games,,,,,,,,,,2013,10th Aug 18,http://www.vgchartz.com/game/73064/d4-dark-dreams-dont-die/?region=All,1,,/games/boxart/full_9637075AmericaFrontccc.jpeg
27929,De-formers,de-formers,Action,,XOne,GameTrust,Ready at Dawn,,,,,,,,,,2020,,http://www.vgchartz.com/game/115975/de-formers/?region=All,1,,/games/boxart/default.jpg
27946,Dead Island 2,dead-island-2,Action,M,XOne,Deep Silver,Sumo Digital,,,,,,,,,,2018,23rd Feb 18,http://www.vgchartz.com/game/82956/dead-island-2/?region=All,1,,/games/boxart/full_177391AmericaFrontccc.jpg
28008,Dear Esther: Landmark Edition,dear-esther-landmark-edition,Adventure,,XOne,Good Shepherd Entertainment,thechineseroom,,,,,,,,,,2016,12th Apr 19,http://www.vgchartz.com/game/130712/dear-esther/?region=All,1,,/games/boxart/default.jpg
28114,Defense Grid 2,defense-grid-2,Misc,,XOne,505 Games,Unknown,,,,,,,,,,2014,,http://www.vgchartz.com/game/81234/defense-grid-2/?region=All,1,,/games/boxart/full_1677354AmericaFrontccc.jpg
28320,Devil May Cry 4 Special Edition,devil-may-cry-4-special-edition,Action,,XOne,Capcom,Capcom,,,,,,,,,,2015,11th Sep 18,http://www.vgchartz.com/game/85495/devil-may-cry-4-special-edition/?region=All,1,,/games/boxart/full_3996922JapanFrontccc.jpg
28650,Divekick,divekick,Fighting,,XOne,Namco Networks America Inc.,Namco Networks America Inc.,,,,,,,,,,2020,,http://www.vgchartz.com/game/83351/divekick/?region=All,1,,/games/boxart/default.jpg
28759,Don Bradman Cricket 17,don-bradman-cricket-17,Sports,,XOne,Tru Blu Entertainment,Big Ant Studios,,,,,,,,,,2016,,http://www.vgchartz.com/game/151239/don-bradman-cricket-17/?region=All,1,,/games/boxart/full_7811470JapanFrontccc.jpg
29571,EA Sports PGA Tour,ea-sports-pga-tour,Sports,,XOne,EA Sports,EA Tiburon,,,,,,,,,,2015,,http://www.vgchartz.com/game/82898/ea-sports-pga-tour/?region=All,1,,/games/boxart/default.jpg
30344,Fable Legends,fable-legends,Role-Playing,,XOne,Microsoft Studios,Lionhead Studios,,,,,,,,,,2019,,http://www.vgchartz.com/game/82988/fable-legends/?region=All,1,,/games/boxart/full_7520132AmericaFrontccc.jpg
30664,Fe,fe,Action,E,XOne,Electronic Arts,Zoink Games,,,,,,,,,,2018,18th Jul 18,http://www.vgchartz.com/game/118326/fe/?region=All,1,,/games/boxart/full_8298149AmericaFrontccc.png
30684,Fenix Rage,fenix-rage,Platform,,XOne,Green Lava Studios,Green Lava Studios,,,,,,,,,,2015,,http://www.vgchartz.com/game/82983/fenix-rage/?region=All,1,,/games/boxart/default.jpg
31216,FORCED,forced,Role-Playing,,XOne,BetaDwarf,BetaDwarf,,,,,,,,,,2020,,http://www.vgchartz.com/game/83024/forced/?region=All,1,,/games/boxart/default.jpg
31454,FRU,fru,Puzzle,,XOne,Through Games,Through Games,,,,,,,,,,2016,10th Aug 18,http://www.vgchartz.com/game/83008/fru/?region=All,1,,/games/boxart/full_459688AmericaFrontccc.jpeg
31462,Fruit Ninja Kinect 2,fruit-ninja-kinect-2,Action,,XOne,Halfbrick Studios,Halfbrick Studios,,,,,,,,,,2016,,http://www.vgchartz.com/game/84140/fruit-ninja-kinect-2/?region=All,1,,/games/boxart/full_8784209AmericaFrontccc.jpg
31510,Funk of Titans,funk-of-titans,Platform,,XOne,A Crowd of Monsters,Atooi,,,,,,,,,,2015,,http://www.vgchartz.com/game/84157/funk-of-titans/?region=All,1,,/games/boxart/full_8389717AmericaFrontccc.jpg
32019,Geometry Wars 3: Dimensions,geometry-wars-3-dimensions,Shooter,,XOne,Sierra Entertainment,Lucid Games,,,,,,,,,,2014,,http://www.vgchartz.com/game/84824/geometry-wars-3-dimensions/?region=All,1,,/games/boxart/full_6988048AmericaFrontccc.jpg
32059,Get Even,get-even,Misc,,XOne,Unknown,Unknown,,,,,,,,,,2016,,http://www.vgchartz.com/game/78213/get-even/?region=All,1,,/games/boxart/default.jpg
32161,Gigantic,gigantic,Action,,XOne,Perfect World Entertainment,Motiga,,,,,,,,,,2017,,http://www.vgchartz.com/game/85202/gigantic/?region=All,1,,/games/boxart/full_2222806AmericaFrontccc.png
32397,Gone Home,gone-home,Adventure,M,XOne,Majesco Entertainment,The Fullbright Company,,,,,,,,,,2016,22nd Jan 18,http://www.vgchartz.com/game/86257/gone-home/?region=All,1,,/games/boxart/full_27929AmericaFrontccc.jpg
32409,Goosebumps: The Game,goosebumps-the-game,Adventure,,XOne,WayForward Technologies,WayForward Technologies,,,,,,,,,,2015,,http://www.vgchartz.com/game/85846/goosebumps-the-game/?region=All,1,,/games/boxart/default.jpg
32666,Guacamelee!,guacamelee,Action,E10,XOne,DrinkBox Studios,DrinkBox Studios,,,,,,,,,,2014,07th Aug 18,http://www.vgchartz.com/game/79580/guacamelee/?region=All,1,,/games/boxart/full_1023128AmericaFrontccc.jpg
32772,Gunscape,gunscape,Action,,XOne,Unknown,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/82919/gunscape/?region=All,1,,/games/boxart/full_2249683AmericaFrontccc.jpg
32935,Halo: Spartan Assault,halo-spartan-assault,Shooter,,XOne,Microsoft Studios,Vanguard Games,,,,,,,,,,2013,27th Sep 18,http://www.vgchartz.com/game/77051/halo-spartan-assault/?region=All,1,,/games/boxart/full_9403305AmericaFrontccc.jpg
33350,Hellraid,hellraid,Misc,,XOne,Techland,Unknown,,,,,,,,,,2016,,http://www.vgchartz.com/game/81665/hellraid/?region=All,1,,/games/boxart/default.jpg
33846,Human Element,human-element,Misc,,XOne,Unknown,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/71727/human-element/?region=All,1,,/games/boxart/default.jpg
33915,Hyper Light Drifter,hyper-light-drifter,Role-Playing,,XOne,Rebellion Games,Rebellion Games,,,,,,,,,,2016,,http://www.vgchartz.com/game/83004/hyper-light-drifter/?region=All,1,,/games/boxart/default.jpg
34160,Industry Giant II,industry-giant-ii,Strategy,E,XOne,UIG Entertainment,"Reactor, Inc.",,,,,,,,,,2017,21st Sep 18,http://www.vgchartz.com/game/161259/industry-giant-ii/?region=All,1,,/games/boxart/full_9141212AmericaFrontccc.jpg
34229,Inside,inside,Platform,,XOne,Playdead,Playdead,,,,,,,,,,2016,,http://www.vgchartz.com/game/82992/inside/?region=All,1,,/games/boxart/full_3500611AmericaFrontccc.jpg
34233,Inside My Radio,inside-my-radio,Platform,,XOne,Seaven Studio,Seaven Studio,,,,,,,,,,2020,,http://www.vgchartz.com/game/85249/inside-my-radio/?region=All,1,,/games/boxart/default.jpg
34367,Iron Harvest,iron-harvest,Strategy,,XOne,Unknown,Unknown,,,,,,,,,,2008,,http://www.vgchartz.com/game/197167/iron-harvest/?region=All,1,,/games/boxart/default.jpg
35015,Kaiju Panic,kaiju-panic,Strategy,,XOne,Mechabit,Mechabit,,,,,,,,,,2020,,http://www.vgchartz.com/game/85253/kaiju-panic/?region=All,1,,/games/boxart/default.jpg
35262,KickBeat,kickbeat,Misc,,XOne,Zen Studios,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/80051/kickbeat/?region=All,1,,/games/boxart/default.jpg
35387,King of Wushu,king-of-wushu,Action,,XOne,Snail Game,Snail Game,,,,,,,,,,2016,,http://www.vgchartz.com/game/83944/king-of-wushu/?region=All,1,,/games/boxart/full_4898391AmericaFrontccc.png
35422,Kingdom Hearts III,kingdom-hearts-iii,Role-Playing,,XOne,Square Enix,Square Enix,,,,,,,,,,2019,22nd Dec 17,http://www.vgchartz.com/game/73184/kingdom-hearts-iii/?region=All,1,,/games/boxart/full_8821484AmericaFrontccc.jpg
35535,Knight Squad,knight-squad,Action,,XOne,Chainsawesome Games,Chainsawesome Games,,,,,,,,,,2015,19th Jul 18,http://www.vgchartz.com/game/82948/knight-squad/?region=All,1,,/games/boxart/full_5488279AmericaFrontccc.jpg
35879,Lara Croft and the Temple of Osiris,lara-croft-and-the-temple-of-osiris,Action,T,XOne,Square Enix,Crystal Dynamics,,,,,,,,,,2014,30th Jul 18,http://www.vgchartz.com/game/82913/lara-croft-and-the-temple-of-osiris/?region=All,1,,/games/boxart/full_6252616AmericaFrontccc.jpg
36007,Legend of Raven,legend-of-raven,Misc,,XOne,Nicalis,Unknown,,,,,,,,,,2014,,http://www.vgchartz.com/game/77044/legend-of-raven/?region=All,1,,/games/boxart/default.jpg
36162,Lifeless Planet,lifeless-planet,Puzzle,,XOne,Williams Entertainment Inc.,Williams Entertainment Inc.,,,,,,,,,,2015,,http://www.vgchartz.com/game/83006/lifeless-planet/?region=All,1,,/games/boxart/default.jpg
36199,LIMBO,limbo,Platform,,XOne,Playdead,Playdead,,,,,,,,,,2014,,http://www.vgchartz.com/game/84993/limbo/?region=All,1,,/games/boxart/full_2605228AmericaFrontccc.png
36276,LocoCycle,lococycle,Action,,XOne,Microsoft Studios,Twisted Pixel Games,,,,,,,,,,2013,09th Aug 18,http://www.vgchartz.com/game/73090/lococycle/?region=All,1,,/games/boxart/full_8040623AmericaFrontccc.jpg
36423,Lovers in a Dangerous Spacetime,lovers-in-a-dangerous-spacetime,Action,,XOne,Asteroid Base,Asteroid Base,,,,,,,,,,2020,,http://www.vgchartz.com/game/83009/lovers-in-a-dangerous-spacetime/?region=All,1,,/games/boxart/default.jpg
36704,Magic Duels: Origin,magic-duels-origin,Misc,,XOne,Wizards of the Coast,Wizards of the Coast,,,,,,,,,,2016,,http://www.vgchartz.com/game/85206/magic-duels-origin/?region=All,1,,/games/boxart/default.jpg
37325,Max: The Curse of Brotherhood,max-the-curse-of-brotherhood,Action-Adventure,E10,XOne,Microsoft Studios,Press Play,,,,,,,,,,2013,23rd Mar 19,http://www.vgchartz.com/game/77679/max-the-curse-of-brotherhood/?region=All,1,,/games/boxart/full_7015180AmericaFrontccc.jpeg
37626,Mercury,mercury,Action,,XOne,Unknown,Unknown,,,,,,,,,,2016,,http://www.vgchartz.com/game/84027/mercury/?region=All,1,,/games/boxart/default.jpg
37752,Metro Exodus,metro-exodus,Shooter,,XOne,Deep Silver,4a-games,,,,,,,,,,2019,01st Jan 18,http://www.vgchartz.com/game/183119/metro-exodus/?region=All,1,,/games/boxart/full_3367349AmericaFrontccc.jpg
38236,Monochroma,monochroma,Misc,,XOne,Unknown,Unknown,,,,,,,,,,2014,,http://www.vgchartz.com/game/76382/monochroma/?region=All,1,,/games/boxart/default.jpg
38378,Moons Of Madness,moons-of-madness,Role-Playing,,XOne,Unknown,Unknown,,,,,,,,,,2002,,http://www.vgchartz.com/game/196501/moons-of-madness/?region=All,1,,/games/boxart/default.jpg
38494,Mount & Blade: Warband,mount-amp-blade-warband,Role-Playing,,XOne,Koch Media,Taleworlds,,,,,,,,,,2016,15th Sep 18,http://www.vgchartz.com/game/104765/mount-amp-blade-warband/?region=All,1,,/games/boxart/full_4169263PALFrontccc.jpg
38778,Mystereet F: The Detectives' Curtain Call,mystereet-f-the-detectives-curtain-call,Misc,,XOne,5pb,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/82673/mystereet-f-the-detectives-curtain-call/?region=All,1,,/games/boxart/default.jpg
39222,Nero,nero,Puzzle,,XOne,Game Grinder,Game Grinder,,,,,,,,,,2016,,http://www.vgchartz.com/game/83202/nero/?region=All,1,,/games/boxart/default.jpg
39259,Never Alone,never-alone,Misc,,XOne,E-Line Media,Unknown,,,,,,,,,,2014,,http://www.vgchartz.com/game/82216/never-alone/?region=All,1,,/games/boxart/default.jpg
39266,Neverwinter,neverwinter,Role-Playing,,XOne,Perfect World Entertainment,Cryptic Studios,,,,,,,,,,2015,,http://www.vgchartz.com/game/85296/neverwinter/?region=All,1,,/games/boxart/full_8025555AmericaFrontccc.jpeg
39603,No Time to Explain,no-time-to-explain,Action,,XOne,TinyBuild Games,TinyBuild Games,,,,,,,,,,2015,,http://www.vgchartz.com/game/84154/no-time-to-explain/?region=All,1,,/games/boxart/full_9589619AmericaFrontccc.jpg
39719,Not a Hero,not-a-hero,Misc,,XOne,Devolver Digital,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/80591/not-a-hero/?region=All,1,,/games/boxart/default.jpg
39790,Oceanhorn: Monster of Uncharted Seas,oceanhorn-monster-of-uncharted-seas,Action,,XOne,FDG Entertainment,Cornfox & Brothers,,,,,,,,,,2016,,http://www.vgchartz.com/game/129253/oceanhorn-monster-of-uncharted-seas/?region=All,1,,/games/boxart/default.jpg
39836,Oddworld: Abe's Oddysee New N' Tasty!,oddworld-abes-oddysee-new-n-tasty,Platform,,XOne,Oddworld Inhabitants,Just Add Water,,,,,,,,,,2015,,http://www.vgchartz.com/game/85056/oddworld-abes-oddysee-new-n-tasty/?region=All,1,,/games/boxart/full_2746888AmericaFrontccc.jpg
40091,Ori and the Blind Forest,ori-and-the-blind-forest,Platform,,XOne,Microsoft Studios,Moon Studios,,,,,,,,,,2015,04th Jan 18,http://www.vgchartz.com/game/82903/ori-and-the-blind-forest/?region=All,1,,/games/boxart/full_3987320AmericaFrontccc.jpeg
40250,Overlord: Fellowship of Evil,overlord-fellowship-of-evil,Action,,XOne,Codemasters,Codemasters,,,,,,,,,,2015,,http://www.vgchartz.com/game/85419/overlord-fellowship-of-evil/?region=All,1,,/games/boxart/full_1119544AmericaFrontccc.jpeg
40539,Pathologic,pathologic,Adventure,,XOne,Ice-pick Lodge,Ice-pick Lodge,,,,,,,,,,2016,,http://www.vgchartz.com/game/84674/pathologic/?region=All,1,,/games/boxart/default.jpg
40614,Peggle 2,peggle-2,Misc,,XOne,Electronic Arts,Unknown,,,,,,,,,,2013,,http://www.vgchartz.com/game/75507/peggle-2/?region=All,1,,/games/boxart/full_3255583AmericaFrontccc.jpg
40784,Phantom Dust,phantom-dust,Action,T,XOne,Microsoft Studios,Code Mystics,,,,,,,,,,2017,09th Aug 18,http://www.vgchartz.com/game/82910/phantom-dust/?region=All,1,,/games/boxart/full_5985707AmericaFrontccc.jpg
40859,Pier Solar and the Great Architects,pier-solar-and-the-great-architects,Role-Playing,,XOne,WaterMelon,WaterMelon Development,,,,,,,,,,2014,,http://www.vgchartz.com/game/82973/pier-solar-and-the-great-architects/?region=All,1,,/games/boxart/full_9300117AmericaFrontccc.png
40905,Pinball FX 2,pinball-fx-2,Misc,,XOne,Zen Studios,Zen Studios,,,,,,,,,,2014,,http://www.vgchartz.com/game/83713/pinball-fx-2/?region=All,1,,/games/boxart/full_8074668AmericaFrontccc.png
40991,Pit People,pit-people,Strategy,,XOne,The Behemoth,The Behemoth,,,,,,,,,,2018,11th Sep 18,http://www.vgchartz.com/game/84221/pit-people/?region=All,1,,/games/boxart/full_7151316AmericaFrontccc.jpeg
41062,Plague Inc.,plague-inc,Strategy,,XOne,Ndemic Creations,Ndemic Creations,,,,,,,,,,2020,,http://www.vgchartz.com/game/82994/plague-inc/?region=All,1,,/games/boxart/default.jpg
41174,Pneuma: Breath of Life,pneuma-breath-of-life,Puzzle,,XOne,Deco Digital,Deco Digital,,,,,,,,,,2015,,http://www.vgchartz.com/game/84014/pneuma-breath-of-life/?region=All,1,,/games/boxart/full_7384508AmericaFrontccc.jpeg
41478,Powerstar Golf,powerstar-golf,Sports,,XOne,Microsoft Studios,Zoe Mode,,,,,,,,,,2013,09th Aug 18,http://www.vgchartz.com/game/73091/powerstar-golf/?region=All,1,,/games/boxart/full_179731AmericaFrontccc.jpeg
41666,Pro Cycling Manager 2016,pro-cycling-manager-2016,Sports,,XOne,Focus Home Interactive,Cyanide Studio,,,,,,,,,,2016,30th Jun 18,http://www.vgchartz.com/game/115346/pro-cycling-manager-2016/?region=All,1,,/games/boxart/full_4399129PALFrontccc.jpg
41727,Professional Farmer 2016,professional-farmer-2016,Action,,XOne,Namco Bandai Games,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/86088/professional-farmer-2016/?region=All,1,,/games/boxart/default.jpg
41729,Professional Lumberjack 2016,professional-lumberjack-2016,Simulation,,XOne,Namco Bandai Games,UIG Entertainment,,,,,,,,,,2015,18th Jun 18,http://www.vgchartz.com/game/86189/professional-lumberjack-2016/?region=All,1,,/games/boxart/full_4926960PALFrontccc.jpg
41874,Pure Pool,pure-pool,Sports,E,XOne,Triniti Interactive,VooFoo Studios,,,,,,,,,,2015,31st Jan 18,http://www.vgchartz.com/game/82045/pure-pool/?region=All,1,,/games/boxart/full_3439795AmericaFrontccc.jpg
41931,Puyo Puyo Tetris,puyo-puyo-tetris,Puzzle,,XOne,Sega,Sonic Team,,,,,,,,,,2014,04th Jul 18,http://www.vgchartz.com/game/84185/puyo-puyo-tetris/?region=All,1,,/games/boxart/full_1312346JapanFrontccc.jpg
42198,R.B.I. Baseball 14,rbi-baseball-14,Misc,,XOne,MLB.com,Unknown,,,,,,,,,,2014,,http://www.vgchartz.com/game/80913/rbi-baseball-14/?region=All,1,,/games/boxart/default.jpg
42200,R.B.I. Baseball 15,rbi-baseball-15,Sports,E,XOne,MLB.com,MLB.com,,,,,,,,,,2015,11th Aug 18,http://www.vgchartz.com/game/85506/rbi-baseball-15/?region=All,1,,/games/boxart/full_1321558AmericaFrontccc.jpg
42324,Raiden V,raiden-v,Action,,XOne,Moss,Moss,,,,,,,,,,2016,27th Apr 18,http://www.vgchartz.com/game/86226/raiden-v/?region=All,1,,/games/boxart/full_979072JapanFrontccc.jpg
42448,Raven's Cry,ravens-cry,Role-Playing,M,XOne,TopWare Interactive,Reality Pump Studios,,,,,,,,,,2014,30th Jul 18,http://www.vgchartz.com/game/84829/ravens-cry/?region=All,1,,/games/boxart/full_4080308AmericaFrontccc.jpg
42489,Razor Global Domination Pro Tour,razor-global-domination-pro-tour,Misc,,XOne,Renegade Kid,Unknown,,,,,,,,,,2016,,http://www.vgchartz.com/game/79267/razor-global-domination-pro-tour/?region=All,1,,/games/boxart/default.jpg
42644,Red Goddess,red-goddess,Platform,,XOne,Yanim Studio,Yanim Studio,,,,,,,,,,2018,07th Sep 18,http://www.vgchartz.com/game/82605/red-goddess/?region=All,1,,/games/boxart/default.jpg
42841,Reus,reus,Strategy,,XOne,Soedesco,Abbey Games,,,,,,,,,,2016,07th Aug 18,http://www.vgchartz.com/game/139639/reus/?region=All,1,,/games/boxart/full_4160901PALFrontccc.jpg
43127,Rock of Ages II: Bigger and Boulder,rock-of-ages-ii-bigger-and-boulder,Action,,XOne,Atlus,ACE Team,,,,,,,,,,2017,,http://www.vgchartz.com/game/115972/rock-of-ages-ii-bigger-and-boulder/?region=All,1,,/games/boxart/default.jpg
43200,Rogue Legacy,rogue-legacy,Action,,XOne,Cellar Door Games,Cellar Door Games,,,,,,,,,,2015,,http://www.vgchartz.com/game/85536/rogue-legacy/?region=All,1,,/games/boxart/full_3106014AmericaFrontccc.jpg
43754,Scalebound,scalebound,Action,,XOne,Microsoft Studios,PlatinumGames,,,,,,,,,,2017,,http://www.vgchartz.com/game/82909/scalebound/?region=All,1,,/games/boxart/full_5432894AmericaFrontccc.jpg
43849,Sea Animal Games for Toddlers and Kids with Jigsaw Puzzles,sea-animal-games-for-toddlers-and-kids-with-jigsaw-puzzles,Misc,,XOne,Ubisoft,Unknown,,,,,,,,,,2013,,http://www.vgchartz.com/game/75499/sea-animal-games-for-toddlers-and-kids-with-jigsaw-puzzles/?region=All,1,,/games/boxart/default.jpg
44285,Shantae: Half-Genie Hero,shantae-half-genie-hero,Platform,T,XOne,WayForward Technologies,Way Forward Technologies,,,,,,,,,,2016,30th Dec 18,http://www.vgchartz.com/game/82789/shantae-half-genie-hero/?region=All,1,,/games/boxart/full_3829875AmericaFrontccc.png
44354,Shiftlings,shiftlings,Platform,,XOne,Sierra Entertainment,Rock Pocket Ltd,,,,,,,,,,2015,,http://www.vgchartz.com/game/85210/shiftlings/?region=All,1,,/games/boxart/default.jpg
44452,Shiness: The Lightning Kingdom,shiness-the-lightning-kingdom,Role-Playing,,XOne,Focus Home Interactive,Enigami SAS,,,,,,,,,,2017,14th Sep 18,http://www.vgchartz.com/game/83148/shiness-the-lightning-kingdom/?region=All,1,,/games/boxart/full_8988510AmericaFrontccc.jpeg
44591,Shooting Love Trilogy,shooting-love-trilogy,Shooter,,XOne,Triangle Service,Triangle Service,,,,,,,,,,2015,,http://www.vgchartz.com/game/83497/shooting-love-trilogy/?region=All,1,,/games/boxart/default.jpg
45126,SlashDash,slashdash,Action,,XOne,Unknown,Unknown,,,,,,,,,,1990,,http://www.vgchartz.com/game/83007/slashdash/?region=All,1,,/games/boxart/default.jpg
45138,Slender: The Arrival,slender-the-arrival,Adventure,,XOne,Unknown,Polytron Corporation,,,,,,,,,,2015,,http://www.vgchartz.com/game/85376/slender-the-arrival/?region=All,1,,/games/boxart/default.jpg
45604,Source,source,Misc,,XOne,Fenix Fire,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/81086/source/?region=All,1,,/games/boxart/default.jpg
45645,Space Engineers,space-engineers,Simulation,,XOne,Keen Software House,Keen Software House,,,,,,,,,,2019,,http://www.vgchartz.com/game/84152/space-engineers/?region=All,1,,/games/boxart/full_6142568AmericaFrontccc.jpg
45671,Space Hulk: Deathwing,space-hulk-deathwing,Shooter,,XOne,Focus Home Interactive,Cyanide Studio,,,,,,,,,,2019,,http://www.vgchartz.com/game/84694/space-hulk-deathwing/?region=All,1,,/games/boxart/full_2081923AmericaFrontccc.jpg
45805,Spectra,spectra,Racing,T,XOne,Gateway Interactive,Gateway Interactive,,,,,,,,,,2015,09th Aug 18,http://www.vgchartz.com/game/84147/spectra/?region=All,1,,/games/boxart/full_4346716AmericaFrontccc.jpg
45809,Spectra 8bit Racing,spectra-8bit-racing,Racing,,XOne,NetherRealm Studios / Other Ocean Interactive,NetherRealm Studios / Other Ocean Interactive,,,,,,,,,,2020,,http://www.vgchartz.com/game/83352/spectra-8bit-racing/?region=All,1,,/games/boxart/full_2126465AmericaFrontccc.png
45867,Spellforce Universe,spellforce-universe,Misc,,XOne,Konami Digital Entertainment,Unknown,,,,,,,,,,2014,,http://www.vgchartz.com/game/77659/spellforce-universe/?region=All,1,,/games/boxart/default.jpg
46492,Stranger of Sword City,stranger-of-sword-city,Role-Playing,,XOne,Experience Inc.,Experience Inc.,,,,,,,,,,2016,28th Jul 18,http://www.vgchartz.com/game/86426/stranger-of-sword-city/?region=All,1,,/games/boxart/full_6301724JapanFrontccc.jpg
46605,Strike Suit Zero,strike-suit-zero,Misc,,XOne,Born Ready Games,Unknown,,,,,,,,,,2014,,http://www.vgchartz.com/game/78897/strike-suit-zero/?region=All,1,,/games/boxart/default.jpg
46845,Super Dungeon Bros,super-dungeon-bros,Action,E10,XOne,Wired Productions,React Games,,,,,,,,,,2016,16th Sep 18,http://www.vgchartz.com/game/99492/super-dungeon-bros/?region=All,1,,/games/boxart/full_9145844AmericaFrontccc.jpg
47079,Super Time Force,super-time-force,Misc,,XOne,Capybara Games,Unknown,,,,,,,,,,2014,,http://www.vgchartz.com/game/81868/super-time-force/?region=All,1,,/games/boxart/default.jpg
47126,SUPERHOT,superhot,Shooter,,XOne,SUPERHOT Team,SUPERHOT Team,,,,,,,,,,2016,07th Sep 18,http://www.vgchartz.com/game/84139/superhot/?region=All,1,,/games/boxart/full_1113400AmericaFrontccc.jpeg
