Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url
54397,Ninjin: Clash of Carrots,ninjin-clash-of-carrots,Action,,PS4,Unknown,Pocket Trap,,,,,,,,,,,15th Sep 18,http://www.vgchartz.com/game/222802/ninjin-clash-of-carrots/?region=All,1,,/games/boxart/default.jpg
54401,Nioh 2,nioh-2,Action,,PS4,Koei Tecmo,Team Ninja,,,,,,,,,,2019,14th Sep 18,http://www.vgchartz.com/game/222795/nioh-2/?region=All,1,,/games/boxart/default.jpg
54404,No Time to Explain,no-time-to-explain,Action,,PS4,TinyBuild Games,TinyBuild Games,,,,,,,,,,2016,11th Aug 18,http://www.vgchartz.com/game/222584/no-time-to-explain/?region=All,1,,/games/boxart/full_8773197AmericaFrontccc.jpg
54406,"Nora, Princess, and Crying Cat", princess,Visual Novel,,PS4,Piacci,Harukaze,,,,,,,,,,2019,24th Feb 19,http://www.vgchartz.com/game/223712/nora-princess-and-crying-cat/?region=All,1,,/games/boxart/full_2091048JapanFrontccc.jpg
54417,Odallus: The Dark Call,odallus-the-dark-call,Action-Adventure,,PS4,Unknown,JoyMasher,,,7.5,,,,,,,,08th Mar 19,http://www.vgchartz.com/game/223801/odallus-the-dark-call/?region=All,1,,/games/boxart/full_7290123AmericaFrontccc.jpeg
54423,Oh...Sir! The Insult Simulator,ohsir-the-insult-simulator,Simulation,T,PS4,Vile Monarch,Vile Monarch,,,,,,,,,,2017,25th Jan 18,http://www.vgchartz.com/game/220903/ohsir-the-insult-simulator/?region=All,1,,/games/boxart/full_5062413AmericaFrontccc.jpg
54426,Okage: Shadow King,okage-shadow-king,Role-Playing,,PS4,Sony Computer Entertainment,Zener Works,,,,,,,,,,2016,15th Sep 18,http://www.vgchartz.com/game/222817/okage-shadow-king/?region=All,1,,/games/boxart/full_4921679AmericaFrontccc.jpg
54439,Olympic Games Tokyo 2020 - The Official Video Game,olympic-games-tokyo-2020-the-official-video-game,Sports,RP,PS4,Sega,Sega,,,,,,,,,,2019,08th Apr 19,http://www.vgchartz.com/game/224534/olympic-games-tokyo-2020-the-official-video-game/?region=All,1,,/games/boxart/full_3992337AmericaFrontccc.png
54444,Omega Strike,omega-strike,Shooter,,PS4,Digerati,Woblyware,,,9,,,,,,,2018,10th Sep 18,http://www.vgchartz.com/game/222221/omega-strike/?region=All,1,,/games/boxart/full_6662250AmericaFrontccc.jpg
54447,Omensight,omensight,Action,,PS4,SpearHead Games,Spearhead Games,,,8,,,,,,,2018,11th Jun 18,http://www.vgchartz.com/game/222147/omensight/?region=All,1,,/games/boxart/full_3661334AmericaFrontccc.jpg
54452,One Piece: World Seeker,one-piece-world-seeker,Action,T,PS4,Bandai Namco Entertainment,Ganbarion,,,,,,,,,,2019,22nd Mar 19,http://www.vgchartz.com/game/221256/one-piece-world-seeker/?region=All,1,,/games/boxart/full_3045255AmericaFrontccc.jpg
54454,One Way Heroics,one-way-heroics,Role-Playing,,PS4,Unknown,Smoking Wolf,,,,,,,,,,,06th Jan 18,http://www.vgchartz.com/game/220427/one-way-heroics/?region=All,1,,/games/boxart/default.jpg
54458,Oniken: Unstoppable Edition,oniken-unstoppable-edition,Action,,PS4,Unknown,JoyMasher,,,,,,,,,,,08th Mar 19,http://www.vgchartz.com/game/223803/oniken-unstoppable-edition/?region=All,1,,/games/boxart/default.jpg
54462,Onimusha Warlords,onimusha-warlords,Action,M,PS4,Capcom,Capcom,,,,,,,,,,2018,18th Nov 18,http://www.vgchartz.com/game/222746/onimusha-warlords/?region=All,1,,/games/boxart/full_1197223AmericaFrontccc.jpg
54466,Oninaki,oninaki,Action-Adventure,RP,PS4,Square Enix,Tokyo RPG Factory,,,,,,,,,,2019,13th Feb 19,http://www.vgchartz.com/game/223553/oninaki/?region=All,1,,/games/boxart/full_6362201AmericaFrontccc.png
54479,Ostwind/Windstorm,ostwind,Adventure,,PS4,EuroVideo Medien,EuroVideo Medien,,,,,,,,,,2017,04th Jul 18,http://www.vgchartz.com/game/220255/ostwindwindstorm/?region=All,1,,/games/boxart/full_7801881PALFrontccc.jpg
54483,Our World Is Ended.,our-world-is-ended,Visual Novel,M,PS4,PQube,RED Entertainment,,,,,,,,,,2019,24th Feb 19,http://www.vgchartz.com/game/223707/our-world-is-ended/?region=All,1,,/games/boxart/full_668551AmericaFrontccc.jpg
54491,Outlast II,outlast-ii,Action,,PS4,Unknown,Red Barrels,,,,,,,,,,,31st Dec 17,http://www.vgchartz.com/game/220215/outlast-ii/?region=All,1,,/games/boxart/default.jpg
54493,Outward,outward,Role-Playing,RP,PS4,Deep Silver,Nine Dots Studio,,,,,,,,,,2019,30th Dec 18,http://www.vgchartz.com/game/223179/outward/?region=All,1,,/games/boxart/full_6458221AmericaFrontccc.jpg
54499,Overkill's The Walking Dead,overkills-the-walking-dead,Action-Adventure,,PS4,505 Games,Overkill Software,,,,,,,,,,2019,13th Jun 18,http://www.vgchartz.com/game/222172/overkills-the-walking-dead/?region=All,1,,/games/boxart/full_916352AmericaFrontccc.jpg
54512,Paladins: Champions of the Realm,paladins-champions-of-the-realm,Shooter,,PS4,Hi-Rez Studios,Hi-Rez Studios,,,,,,,,,,2017,09th Sep 18,http://www.vgchartz.com/game/222734/paladins-champions-of-the-realm/?region=All,1,,/games/boxart/full_6752178AmericaFrontccc.jpg
54519,Pang Adventures,pang-adventures,Action,,PS4,Unknown,DotEmu,,,,,,,,,,,06th Jan 19,http://www.vgchartz.com/game/223321/pang-adventures/?region=All,1,,/games/boxart/default.jpg
54530,Path of Exile,path-of-exile,Role-Playing,,PS4,Grinding Gear Games,Grinding Gear Games,,,,,,,,,,2019,06th Nov 18,http://www.vgchartz.com/game/223016/path-of-exile/?region=All,1,,/games/boxart/full_7975499AmericaFrontccc.jpg
54549,Phobos Vector Prime: The First Ring,phobos-vector-prime-the-first-ring,Action-Adventure,,PS4,Unknown,Gunstar Studio S.L.,,,,,,,,,,,07th May 18,http://www.vgchartz.com/game/221959/phobos-vector-prime-the-first-ring/?region=All,1,,/games/boxart/default.jpg
54552,Phoenix Wright: Ace Attorney Trilogy,phoenix-wright-ace-attorney-trilogy,Adventure,T,PS4,Capcom,Capcom,,,,,,,,,,2019,09th Mar 19,http://www.vgchartz.com/game/223807/phoenix-wright-ace-attorney-trilogy/?region=All,1,,/games/boxart/full_1595336AmericaFrontccc.jpg
54567,Pilot Sports,pilot-sports,Action,,PS4,Unknown,Z-Software GmbH,,,,,,,,,,,25th Sep 18,http://www.vgchartz.com/game/222896/pilot-sports/?region=All,1,,/games/boxart/default.jpg
54572,Pinball FX 3,pinball-fx-3,Simulation,,PS4,Zen Studios,Zen Studios,,,,,,,,,,2017,31st Dec 17,http://www.vgchartz.com/game/220208/pinball-fx-3/?region=All,1,,/games/boxart/full_9029526AmericaFrontccc.jpeg
54582,PixARK,pixark,Sandbox,T,PS4,Snail Game,Snail Games USA,,,,,,,,,,2019,08th Apr 19,http://www.vgchartz.com/game/222423/pixark/?region=All,1,,/games/boxart/full_9629449AmericaFrontccc.jpg
54586,Pixel Piracy,pixel-piracy,Role-Playing,T,PS4,505 Games,Quadro Delta,,,,,,,,,,2016,09th Aug 18,http://www.vgchartz.com/game/222558/pixel-piracy/?region=All,1,,/games/boxart/full_1940050AmericaFrontccc.jpg
54601,Pizza Titan Ultra,pizza-titan-ultra,Action,,PS4,Breakfall,Breakfall,,,8.5,,,,,,,2018,09th Sep 18,http://www.vgchartz.com/game/222729/pizza-titan-ultra/?region=All,1,,/games/boxart/full_8495762AmericaFrontccc.jpg
54628,Pop-Up Pilgrims,pop-up-pilgrims,Puzzle,,PS4,Unknown,Dakko Dakko,,,,,,,,,,,31st Jan 18,http://www.vgchartz.com/game/220995/pop-up-pilgrims/?region=All,1,6,/games/boxart/default.jpg
54634,Power Rangers: Battle for the Grid,power-rangers-battle-for-the-grid,Fighting,RP,PS4,nWay,nWay,,,,,,,,,,2019,24th Mar 19,http://www.vgchartz.com/game/224081/power-rangers-battle-for-the-grid/?region=All,1,,/games/boxart/full_6500890AmericaFrontccc.jpg
54637,Primal,primal,Action,,PS4,Sony Interactive Entertainment,SCEE Cambridge,,,,,,,,,,2016,24th Sep 18,http://www.vgchartz.com/game/222878/primal/?region=All,1,,/games/boxart/full_2606749AmericaFrontccc.jpg
54644,Pro Fishing Simulator,pro-fishing-simulator,Simulation,E,PS4,Bigben Interactive,Sanuk Games,,,,,,,,,,2019,30th Dec 18,http://www.vgchartz.com/game/223186/pro-fishing-simulator/?region=All,1,,/games/boxart/full_3776318AmericaFrontccc.jpg
54645,Project Awakening,project-awakening,Role-Playing,,PS4,Unknown,Cygames,,,,,,,,,,,30th Mar 19,http://www.vgchartz.com/game/224539/project-awakening/?region=All,1,,/games/boxart/default.jpg
54646,Project Nimbus: Code Mirai,project-nimbus-code-mirai,Action,,PS4,GameTomo,Kiss,,,,,,,,,,2017,,http://www.vgchartz.com/game/219119/project-nimbus-code-mirai/?region=All,1,,/games/boxart/default.jpg
54647,Project Sakura Wars,project-sakura-wars,Strategy,,PS4,Unknown,Sega,,,,,,,,,,,30th Mar 19,http://www.vgchartz.com/game/224538/project-sakura-wars/?region=All,1,,/games/boxart/default.jpg
54649,Psychonauts 2,psychonauts-2,Action,RP,PS4,Starbreeze Studios,Starbreeze Studios,,,,,,,,,,2019,12th Dec 18,http://www.vgchartz.com/game/223149/psychonauts-2/?region=All,1,,/games/boxart/full_2432786AmericaFrontccc.jpg
54660,Pyre,pyre,Role-Playing,E10,PS4,Supergiant Games,Supergiant Games,,8.9,,,,,,,,2017,17th Dec 17,http://www.vgchartz.com/game/220151/pyre/?region=All,1,,/games/boxart/full_4792450AmericaFrontccc.png
54670,R-Type Dimensions EX,r-type-dimensions-ex,Shooter,,PS4,Tozai Games,Tozai Games,,,,,,,,,,2018,12th Dec 18,http://www.vgchartz.com/game/223165/r-type-dimensions-ex/?region=All,1,,/games/boxart/default.jpg
54676,RAD,rad,Action-Adventure,,PS4,Unknown,Double Fine Productions,,,,,,,,,,,21st Mar 19,http://www.vgchartz.com/game/223959/rad/?region=All,1,,/games/boxart/default.jpg
54679,Radial G Racing Revolved,radial-g-racing-revolved,Racing,,PS4,Tammeka Games,Tammeka Games,,,,,,,,,,2017,21st Sep 18,http://www.vgchartz.com/game/213705/radial-g-racing-revolved/?region=All,1,,/games/boxart/full_3488189PALFrontccc.jpg
54682,Radical Rabbit Stew,radical-rabbit-stew,Puzzle,,PS4,Unknown,Pugstorm Game Studios,,,,,,,,,,,24th Mar 19,http://www.vgchartz.com/game/224097/radical-rabbit-stew/?region=All,1,,/games/boxart/default.jpg
54687,Rage 2,rage-2,Shooter,,PS4,Bethesda Softworks,id Software,,,,,,,,,,2019,20th May 18,http://www.vgchartz.com/game/221989/rage-2/?region=All,1,,/games/boxart/full_8008714AmericaFrontccc.jpg
54690,Raging Justice,raging-justice,Action,,PS4,Unknown,MakinGames Ltd,,,,,,,,,,,04th Feb 18,http://www.vgchartz.com/game/221044/raging-justice/?region=All,1,,/games/boxart/default.jpg
54714,RemiLore: Lost Girl in the Lands of Lore,remilore-lost-girl-in-the-lands-of-lore,Action,T,PS4,Nicalis,Nicalis,,,,,,,,,,2019,22nd Mar 19,http://www.vgchartz.com/game/222080/remilore-lost-girl-in-the-lands-of-lore/?region=All,1,,/games/boxart/full_5290689JapanFrontccc.jpg
54717,Resident Evil,resident-evil,Action-Adventure,M,PS4,Capcom,Capcom,,,,,,,,,,2015,04th Sep 18,http://www.vgchartz.com/game/221160/resident-evil/?region=All,1,,/games/boxart/full_8557937AmericaFrontccc.jpg
54721,Resident Evil 2,resident-evil-2,Action-Adventure,M,PS4,Capcom,Capcom,,,,,,,,,,2019,06th Nov 18,http://www.vgchartz.com/game/222162/resident-evil-2/?region=All,1,8,/games/boxart/full_9436802AmericaFrontccc.jpg
54724,Resident Evil Zero,resident-evil-zero,Action-Adventure,M,PS4,Capcom,Capcom,,,,,,,,,,2016,04th Sep 18,http://www.vgchartz.com/game/222711/resident-evil-zero/?region=All,1,,/games/boxart/full_1867430AmericaFrontccc.jpg
54731,Resonance of Fate 4K/HD Edition,resonance-of-fate-4k,Role-Playing,,PS4,Unknown,tri-Ace,,,,,,,,,,,30th Mar 19,http://www.vgchartz.com/game/224546/resonance-of-fate-4khd-edition/?region=All,1,,/games/boxart/default.jpg
54742,RICO,rico,Shooter,,PS4,Rising Star Games,Ground Shatter,,,,,,,,,,2019,22nd Sep 18,http://www.vgchartz.com/game/222845/rico/?region=All,1,,/games/boxart/full_1262558AmericaFrontccc.png
54751,Riot: Civil Unrest,riot-civil-unrest,Simulation,M,PS4,Merge Games,IV Productions,,,,,,,,,,2019,03rd Jan 19,http://www.vgchartz.com/game/223294/riot-civil-unrest/?region=All,1,,/games/boxart/full_8170261AmericaFrontccc.jpg
54753,Rise of the Kasai,rise-of-the-kasai,Action,,PS4,Sony Computer Entertainment,BottleRocket Entertainment,,,,,,,,,,2016,24th Sep 18,http://www.vgchartz.com/game/222877/rise-of-the-kasai/?region=All,1,,/games/boxart/full_1757552AmericaFrontccc.jpg
54756,Risk of Rain,risk-of-rain,Action-Adventure,,PS4,Chucklefish,Hopoo Games,,,,,,,,,,2017,24th Mar 18,http://www.vgchartz.com/game/221479/risk-of-rain/?region=All,1,,/games/boxart/full_5890743AmericaFrontccc.jpg
54770,Robotics;Notes DaSH,roboticsnotes-dash,Visual Novel,,PS4,5pb,5pb. Games,,,,,,,,,,2019,06th Feb 19,http://www.vgchartz.com/game/223088/roboticsnotes-dash/?region=All,1,,/games/boxart/full_5678807JapanFrontccc.jpg
54774,Rogue Aces,rogue-aces,Action,,PS4,Unknown,Infinite State Games,,,,,,,,,,,27th Apr 18,http://www.vgchartz.com/game/221930/rogue-aces/?region=All,1,,/games/boxart/default.jpg
54776,Rogue Galaxy,rogue-galaxy,Role-Playing,,PS4,Sony Interactive Entertainment,Level 5,,,,,,,,,,2016,15th Sep 18,http://www.vgchartz.com/game/222813/rogue-galaxy/?region=All,1,,/games/boxart/full_1709448AmericaFrontccc.jpg
54780,Roller Coaster Tycoon Joyride,roller-coaster-tycoon-joyride,Action,,PS4,Atari,Nvizzio Creations,,,,,,,,,,2019,31st Oct 18,http://www.vgchartz.com/game/222996/roller-coaster-tycoon-joyride/?region=All,1,,/games/boxart/full_256621AmericaFrontccc.jpg
54783,Rolling Bob,rolling-bob,Platform,,PS4,Unknown,Sony Computer Entertainment,,,,,,,,,,,24th Jan 19,http://www.vgchartz.com/game/223346/rolling-bob/?region=All,1,,/games/boxart/full_6417309PALFrontccc.jpg
54803,S.O.N,son,Adventure,,PS4,RedG Studios,RedG Studios,,,,,,,,,,2019,04th Jan 19,http://www.vgchartz.com/game/223308/son/?region=All,1,,/games/boxart/default.jpg
54807,Saku Saku: Love Blooms with the Cherry Blossoms,saku-saku-love-blooms-with-the-cherry-blossoms,Visual Novel,,PS4,Dramatic Create,PALETTE,,,,,,,,,,2019,23rd Mar 19,http://www.vgchartz.com/game/224042/saku-saku-love-blooms-with-the-cherry-blossoms/?region=All,1,,/games/boxart/full_5561178JapanFrontccc.jpg
54808,Salary Man Escape VR,salary-man-escape-vr,Puzzle,,PS4,Oasis Games Ltd.,Red Accent Studios,,,,,,,,,,2018,28th Mar 19,http://www.vgchartz.com/game/222835/salary-man-escape-vr/?region=All,1,,/games/boxart/full_9234747AmericaFrontccc.jpg
54813,Samurai Shodown,samurai-shodown,Fighting,,PS4,Unknown,SNK Playmore,,,,,,,,,,,26th Mar 19,http://www.vgchartz.com/game/224120/samurai-shodown/?region=All,1,,/games/boxart/default.jpg
54817,Samurai Warriors 4 DX,samurai-warriors-4-dx,Action,,PS4,Koei Tecmo,Omega Force,,,,,,,,,,2019,22nd Mar 19,http://www.vgchartz.com/game/223977/samurai-warriors-4-dx/?region=All,1,,/games/boxart/full_9065119JapanFrontccc.jpg
54828,Schlag den Star,schlag-den-star,Party,,PS4,bitComposer Games,Lost The Game Studio,,,,,,,,,,2017,09th Jan 18,http://www.vgchartz.com/game/220608/schlag-den-star/?region=All,1,,/games/boxart/full_3485499PALFrontccc.png
54836,Sea of Solitude,sea-of-solitude,Adventure,,PS4,Electronic Arts,Jo-Mei Games,,,,,,,,,,2019,10th Jun 18,http://www.vgchartz.com/game/222099/sea-of-solitude/?region=All,1,,/games/boxart/full_3482469AmericaFrontccc.png
54848,Sekiro: Shadows Die Twice,sekiro-shadows-die-twice,Role-Playing,,PS4,Activision,From Software,,,,,,,,,,2019,11th Sep 18,http://www.vgchartz.com/game/222111/sekiro-shadows-die-twice/?region=All,1,,/games/boxart/full_1542486AmericaFrontccc.jpg
54866,Sephirothic Stories,sephirothic-stories,Role-Playing,E10,PS4,Kemco,Exe Create Inc.,,,,,,,,,,2019,31st Mar 19,http://www.vgchartz.com/game/224573/sephirothic-stories/?region=All,1,,/games/boxart/full_7237150AmericaFrontccc.jpg
54882,Shadows: Awakening,shadows-awakening,Role-Playing,,PS4,Kalypso Media,Kalypso Media,,,8.5,,,,,,,2018,09th Sep 18,http://www.vgchartz.com/game/222726/shadows-awakening/?region=All,1,7,/games/boxart/full_2284094AmericaFrontccc.jpg
54888,Shantae 5,shantae-5,Platform,RP,PS4,WayForward Technologies,WayForward Technologies,,,,,,,,,,2019,25th Mar 19,http://www.vgchartz.com/game/224114/shantae-5/?region=All,1,,/games/boxart/full_7520274AmericaFrontccc.jpg
54895,Shantae: Risky's Revenge,shantae-riskys-revenge,Platform,,PS4,Unknown,WayForward Technologies,,,,,,,,,,,31st Dec 17,http://www.vgchartz.com/game/220241/shantae-riskys-revenge/?region=All,1,,/games/boxart/default.jpg
54898,Shantae: Risky's Revenge Director's Cut,shantae-riskys-revenge-directors-cut,Platform,,PS4,Unknown,Way Forward Technologies,,,,,,,,,,,30th Dec 17,http://www.vgchartz.com/game/220198/shantae-riskys-revenge-directors-cut/?region=All,1,,/games/boxart/default.jpg
54905,Shenmue III,shenmue-iii,Action-Adventure,RP,PS4,Deep Silver,Ys Net,,,,,,,,,,2019,07th Apr 19,http://www.vgchartz.com/game/222217/shenmue-iii/?region=All,1,,/games/boxart/full_5289986PALFrontccc.jpg
54912,Shovel Knight: Treasure Trove,shovel-knight-treasure-trove,Platform,,PS4,Yacht Club Games,Yacht Club Games,,,,,,,,,,2019,27th Oct 18,http://www.vgchartz.com/game/222992/shovel-knight-treasure-trove/?region=All,1,,/games/boxart/full_1091393AmericaFrontccc.jpg
54919,Silence: The Whispered World 2,silence-the-whispered-world-2,Adventure,,PS4,Daedalic Entertainment,Daedalic Entertainment,,,,,,,,,,2016,25th May 18,http://www.vgchartz.com/game/222013/silence-the-whispered-world-2/?region=All,1,,/games/boxart/default.jpg
54924,SingStar,singstar,Music,,PS4,Sony Computer Entertainment,SCEE London Studio,,,,,,,,,,2014,24th Sep 18,http://www.vgchartz.com/game/222880/singstar/?region=All,1,,/games/boxart/full_7195946AmericaFrontccc.jpg
54927,Siren,siren,Adventure,,PS4,Sony Interactive Entertainment,SCE Japan Studio,,,,,,,,,,2016,24th Sep 18,http://www.vgchartz.com/game/222879/siren/?region=All,1,,/games/boxart/full_3897AmericaFrontccc.jpg
54934,Skulls of the Shogun: Bone-a-Fide Edition,skulls-of-the-shogun-bone-a-fide-edition,Strategy,,PS4,17-Bit,17-Bit,,,,,,,,,,2015,07th Apr 18,http://www.vgchartz.com/game/221810/skulls-of-the-shogun-bone-a-fide-edition/?region=All,1,,/games/boxart/full_6561497AmericaFrontccc.jpg
54936,Sky Force Anniversary,sky-force-anniversary,Shooter,,PS4,Infinite Dreams Inc.,Infinite Dreams Inc.,,,,,,,,,,2016,26th Nov 18,http://www.vgchartz.com/game/223100/sky-force-anniversary/?region=All,1,,/games/boxart/full_854773AmericaFrontccc.jpg
54944,Sky Force Reloaded,sky-force-reloaded,Shooter,,PS4,Infinite Dreams Inc.,Infinite Dreams Inc.,,,,,,,,,,2017,28th Jan 18,http://www.vgchartz.com/game/220923/sky-force-reloaded/?region=All,1,,/games/boxart/full_1265354AmericaFrontccc.jpg
54950,Slam Land,slam-land,Party,,PS4,Unknown,Bread Machine Games,,,,,,,,,,,10th Jul 18,http://www.vgchartz.com/game/222345/slam-land/?region=All,1,,/games/boxart/default.jpg
54964,Smash Hit Plunder,smash-hit-plunder,Strategy,RP,PS4,Perp Games,Triangular Pixels,,,,,,,,,,2019,27th Oct 18,http://www.vgchartz.com/game/222986/smash-hit-plunder/?region=All,1,,/games/boxart/full_7089786AmericaFrontccc.jpg
54969,Snake Pass,snake-pass,Puzzle,E,PS4,Sumo Digital,Sumo Digital,,,,,,,,,,2017,10th Jan 18,http://www.vgchartz.com/game/220218/snake-pass/?region=All,1,,/games/boxart/full_6159396AmericaFrontccc.jpg
54975,Sniper Elite V2 Remastered,sniper-elite-v2-remastered,Shooter,,PS4,Unknown,Rebellion Games,,,,,,,,,,,15th Mar 19,http://www.vgchartz.com/game/223855/sniper-elite-v2-remastered/?region=All,1,,/games/boxart/default.jpg
54979,So Many Me,so-many-me,Puzzle,,PS4,ORiGO Games,"Extend Interactive Co., Ltd.",,,,,,,,,,2014,11th Aug 18,http://www.vgchartz.com/game/222586/so-many-me/?region=All,1,,/games/boxart/full_287421AmericaFrontccc.jpg
54983,Soi Kano: Gyutto Dakishimete,soi-kano-gyutto-dakishimete,Visual Novel,,PS4,Entergram,Giga,,,,,,,,,,2019,09th Mar 19,http://www.vgchartz.com/game/223814/soi-kano-gyutto-dakishimete/?region=All,1,,/games/boxart/full_6197134JapanFrontccc.jpg
54989,Song of Memories,song-of-memories,Visual Novel,,PS4,PQube,"Future Tech Lab Co.,Ltd.",,,,,,,,,,2019,03rd Feb 18,http://www.vgchartz.com/game/221030/song-of-memories/?region=All,1,,/games/boxart/full_5157958PALFrontccc.jpg
55000,Space Overlords,space-overlords,Action,,PS4,Unknown,12 Hit Combo,,,,,,,,,,,14th Aug 18,http://www.vgchartz.com/game/222630/space-overlords/?region=All,1,,/games/boxart/default.jpg
55031,Spike Volleyball,spike-volleyball,Sports,E,PS4,Bigben Interactive,Black Sheep Studio,,,,,,,,,,2019,17th Dec 18,http://www.vgchartz.com/game/223202/spike-volleyball/?region=All,1,,/games/boxart/full_7882000AmericaFrontccc.jpg
55042,Spy Chameleon - RGB Agent,spy-chameleon-rgb-agent,Puzzle,E,PS4,Unfinished Pixel,Unfinished Pixel,,,,,,,,,,2016,09th Aug 18,http://www.vgchartz.com/game/222567/spy-chameleon-rgb-agent/?region=All,1,,/games/boxart/full_6586745AmericaFrontccc.jpg
55046,Spyro + Crash Remastered Game Bundle,spyro-crash-remastered-game-bundle,Misc,E10,PS4,Activision,Vicarious Visions|Toys for Bob,,,,,,,,,,2018,17th Dec 18,http://www.vgchartz.com/game/223072/spyro-crash-remastered-game-bundle/?region=All,1,,/games/boxart/full_1928788AmericaFrontccc.jpg
55052,Star Child,star-child,Action-Adventure,,PS4,Unknown,Playful Corp.,,,,,,,,,,,14th Jun 18,http://www.vgchartz.com/game/222207/star-child/?region=All,1,,/games/boxart/default.jpg
55060,Star Wars Jedi: Fallen Order,star-wars-jedi-fallen-order,Misc,,PS4,Unknown,Respawn Entertainment,,,,,,,,,,,10th Jun 18,http://www.vgchartz.com/game/222106/star-wars-jedi-fallen-order/?region=All,1,,/games/boxart/default.jpg
55083,Stern Pinball Arcade,stern-pinball-arcade,Misc,T,PS4,Alliance Digital Media,FarSight Studios,,,,,,,,,,2016,19th Feb 19,http://www.vgchartz.com/game/220895/stern-pinball-arcade/?region=All,1,,/games/boxart/full_8954924AmericaFrontccc.jpg
55086,Steven Universe: Save the Light / OK K.O.! Let's Play Heroes,steven-universe-save-the-light,Misc,,PS4,Outright Games,Outright Games,,,,,,,,,,2019,04th Aug 18,http://www.vgchartz.com/game/222442/steven-universe-save-the-lightok-ko-lets-play-heroes/?region=All,1,,/games/boxart/default.jpg
55089,Stifled,stifled,Adventure,,PS4,Sony Interactive Entertainment,Gattai Games,,,,,,,,,,2017,21st Sep 18,http://www.vgchartz.com/game/222836/stifled/?region=All,1,,/games/boxart/full_4318528AmericaFrontccc.jpg
55096,Street Fighter V: Arcade Edition,street-fighter-v-arcade-edition,Fighting,T,PS4,Capcom,Capcom,,,,,,,,,,2018,22nd Jun 18,http://www.vgchartz.com/game/222225/street-fighter-v-arcade-edition/?region=All,1,,/games/boxart/full_1321128AmericaFrontccc.png
55098,Streets of Red: Devil's Dare Deluxe,streets-of-red-devils-dare-deluxe,Action,,PS4,Unknown,Secret Base,,,,,,,,,,,06th Feb 18,http://www.vgchartz.com/game/221076/streets-of-red-devils-dare-deluxe/?region=All,1,,/games/boxart/default.jpg
55104,Styx: Master of Shadows,styx-master-of-shadows,Action,M,PS4,Focus Home Interactive,Cyanide Studios,,,,,,,,,,2014,06th Jan 18,http://www.vgchartz.com/game/220474/styx-master-of-shadows/?region=All,1,,/games/boxart/full_2221756AmericaFrontccc.jpg
55112,Summer in Mara,summer-in-mara,Action-Adventure,,PS4,Unknown,Chibig,,,,,,,,,,,21st Jan 19,http://www.vgchartz.com/game/223341/summer-in-mara/?region=All,1,,/games/boxart/default.jpg
55113,Summer Lesson: Hikari - Allison - Chisato 3 in 1 Game Pack,summer-lesson-hikari-allison-chisato-3-in-1-game-pack,Misc,,PS4,Bandai Namco Entertainment,Bandai Namco Games,,,,,,,,,,2018,20th Nov 18,http://www.vgchartz.com/game/223086/summer-lesson-hikari-allison-chisato-3-in-1-game-pack/?region=All,1,,/games/boxart/full_9141250JapanFrontccc.jpg
55117,Sundered,sundered,Action,,PS4,Unknown,Thunder Lotus Games,,,,,,,,,,,06th Jan 18,http://www.vgchartz.com/game/220438/sundered/?region=All,1,,/games/boxart/default.jpg
55126,Super Comboman,super-comboman,Action,E10,PS4,Flashman Games,Interabang Entertainment,,,,,,,,,,2017,11th Aug 18,http://www.vgchartz.com/game/222591/super-comboman/?region=All,1,,/games/boxart/full_4288839AmericaFrontccc.jpg
55130,Super Daryl Deluxe,super-daryl-deluxe,Action-Adventure,,PS4,Unknown,Dan & Gary Games,,,,,,,,,,,15th Apr 18,http://www.vgchartz.com/game/221875/super-daryl-deluxe/?region=All,1,,/games/boxart/default.jpg
55135,Super Destronaut DX,super-destronaut-dx,Shooter,,PS4,Unknown,Petite Games,,,,,,,,,,,05th Jul 18,http://www.vgchartz.com/game/222313/super-destronaut-dx/?region=All,1,,/games/boxart/default.jpg
55146,Super Meat Boy Forever,super-meat-boy-forever,Platform,,PS4,Team Meat,Team Meat,,,,,,,,,,2019,01st Apr 19,http://www.vgchartz.com/game/224583/super-meat-boy-forever/?region=All,1,,/games/boxart/full_218545AmericaFrontccc.jpg
55154,Super Robot Wars T,super-robot-wars-t,Role-Playing,,PS4,Bandai Namco Games,B.B. Studio,,,,,,,,,,2019,22nd Mar 19,http://www.vgchartz.com/game/223162/super-robot-wars-t/?region=All,1,,/games/boxart/full_740244JapanFrontccc.jpg
55157,Super Skull Smash GO! 2 Turbo,super-skull-smash-go-2-turbo,Platform,,PS4,Poppy Works,TACS Games,,,,,,,,,,2018,22nd Jul 18,http://www.vgchartz.com/game/222384/super-skull-smash-go-2-turbo/?region=All,1,,/games/boxart/full_7493604AmericaFrontccc.jpg
55160,Super Stardust Ultra,super-stardust-ultra,Shooter,,PS4,Sony Computer Entertainment,Housemarque,,,,,,,,,,2015,14th Sep 18,http://www.vgchartz.com/game/221737/super-stardust-ultra/?region=All,1,,/games/boxart/full_1844960AmericaFrontccc.jpg
